0.5418389216   -0.0377039798
0.5313952598   -0.0382152775
0.5209378268   -0.0386814284
0.5104712099   -0.0391017647
0.5000000000   -0.0394756556
0.4895287900   -0.0398022596
0.4790621731   -0.0400797513
0.4686047403   -0.0403060311
0.4581610783   -0.0404789655
0.4477357684   -0.0405963881
0.4373333832   -0.0406570468
0.4269584856   -0.0406617173
0.4166156267   -0.0406115164
0.4063093427   -0.0405076505
0.3960441545   -0.0403513748
0.3858245649   -0.0401425052
0.3756550564   -0.0398789494
0.3655400898   -0.0395586530
0.3554841015   -0.0391797548
0.3454915028   -0.0387408782
0.3355666767   -0.0382488863
0.3257139763   -0.0377194809
0.3159377236   -0.0371682856
0.3062422069   -0.0366102956
0.2966316784   -0.0360596419
0.2871103542   -0.0355202913
0.2776824104   -0.0349823057
0.2683519824   -0.0344352558
0.2591231630   -0.0338693889
0.2500000001   -0.0332756518
0.2409864953   -0.0326481232
0.2320866025   -0.0319908064
0.2233042254   -0.0313098871
0.2146432162   -0.0306112734
0.2061073739   -0.0299005623
0.1977004426   -0.0291830076
0.1894261098   -0.0284630378
0.1812880051   -0.0277439263
0.1732896980   -0.0270286127
0.1654346969   -0.0263198011
0.1577264470   -0.0256199642
0.1501683297   -0.0249313486
0.1427636602   -0.0242556494
0.1355156863   -0.0235926567
0.1284275873   -0.0229415929
0.1215024722   -0.0223016690
0.1147433786   -0.0216720076
0.1081532713   -0.0210515433
0.1017350409   -0.0204388756
0.0954915029   -0.0198325394
0.0894253955   -0.0192332023
0.0835393797   -0.0186428123
0.0778360372   -0.0180639407
0.0723178699   -0.0174994870
0.0669872982   -0.0169498259
0.0618466601   -0.0164120565
0.0568982104   -0.0158837433
0.0521441199   -0.0153631938
0.0475864738   -0.0148494244
0.0432272712   -0.0143419668
0.0390684242   -0.0138403782
0.0351117570   -0.0133440537
0.0313590053   -0.0128521448
0.0278118150   -0.0123634353
0.0244717419   -0.0118761289
0.0213402511   -0.0113872170
0.0184187166   -0.0108925239
0.0157084194   -0.0103873377
0.0132105486   -0.0098661323
0.0109261996   -0.0093202207
0.0088563746   -0.0087311600
0.0070019814   -0.0080795030
0.0053638335   -0.0073480322
0.0039426493   -0.0065227869
0.0027390523   -0.0056024415
0.0017535705   -0.0045919979
0.0009866358   -0.0035077981
0.0004385849   -0.0023719068
0.0001096583   -0.0012013337
0.0000000000   0.0000000000
0.0001096582   0.0012907529
0.0004385849   0.0026777946
0.0009866358   0.0041459514
0.0017535704   0.0056741847
0.0027390523   0.0072314320
0.0039426493   0.0087894252
0.0053638335   0.0103325102
0.0070019816   0.0118498693
0.0088563747   0.0133480026
0.0109261996   0.0148365520
0.0132105486   0.0163285691
0.0157084194   0.0178378929
0.0184187166   0.0193683118
0.0213402513   0.0209195702
0.0244717419   0.0224900029
0.0278118148   0.0240773009
0.0313590053   0.0256811316
0.0351117571   0.0273007673
0.0390684243   0.0289329805
0.0432272711   0.0305721944
0.0475864738   0.0322102782
0.0521441199   0.0338362408
0.0568982104   0.0354401651
0.0618466600   0.0370150004
0.0669872980   0.0385548738
0.0723178699   0.0400551708
0.0778360372   0.0415122238
0.0835393796   0.0429190887
0.0894253954   0.0442701490
0.0954915028   0.0455657742
0.1017350410   0.0468111711
0.1081532714   0.0480145812
0.1147433786   0.0491840212
0.1215024722   0.0503244877
0.1284275872   0.0514386584
0.1355156863   0.0525275203
0.1427636602   0.0535906719
0.1501683297   0.0546264200
0.1577264470   0.0556319897
0.1654346968   0.0566045750
0.1732896981   0.0575415409
0.1812880052   0.0584403777
0.1894261098   0.0592987083
0.1977004425   0.0601142949
0.2061073738   0.0608850229
0.2146432163   0.0616087339
0.2233042253   0.0622833688
0.2320866026   0.0629071067
0.2409864954   0.0634783807
0.2500000000   0.0639958910
0.2591231630   0.0644601465
0.2683519824   0.0648782522
0.2776824104   0.0652596016
0.2871103542   0.0656143601
0.2966316785   0.0659534413
0.3062422067   0.0662873724
0.3159377237   0.0666134840
0.3257139764   0.0669195739
0.3355666766   0.0671927132
0.3454915028   0.0674194585
0.3554841016   0.0675864136
0.3655400896   0.0676893869
0.3756550564   0.0677326899
0.3858245650   0.0677212195
0.3960441546   0.0676601562
0.4063093427   0.0675546330
0.4166156266   0.0674056628
0.4269584858   0.0672111462
0.4373333832   0.0669689569
0.4477357683   0.0666770245
0.4581610784   0.0663334482
0.4686047402   0.0659371840
0.4790621732   0.0654875201
0.4895287900   0.0649836646
0.5000000001   0.0644247371
0.5104712100   0.0638099372
0.5209378269   0.0631391026
0.5313952598   0.0624122592
0.5418389216   0.0616294580
0.5522642316   0.0607907326
0.5626666168   0.0598933279
0.5730415143   0.0589326104
0.5833843733   0.0579092698
0.5936906573   0.0568287119
0.6039558455   0.0556989690
0.6141754351   0.0545294502
0.6243449435   0.0533289288
0.6344599104   0.0521035996
0.6445158985   0.0508579182
0.6545084971   0.0495952079
0.6644333234   0.0483180055
0.6742860237   0.0470282673
0.6840622763   0.0457274942
0.6937577932   0.0444168071
0.7033683215   0.0430970169
0.7128896458   0.0417697127
0.7223175896   0.0404377106
