foil_idx,foil,Re,alpha,nCrit,ncrithyst,converged,failure_mode,newton_iterations,CL,CD,error
5,SD5060 (9.5%),1000000.0,0.0,6.0,3.0,1,,18,0.24571905698845878,0.006268128970913993,
5,SD5060 (9.5%),1000000.0,0.0,9.0,1.2,1,,5,0.24344602679569893,0.005952115383549738,
5,SD5060 (9.5%),1000000.0,0.0,9.0,1.6,1,,5,0.24344602679569893,0.005952115383549738,
5,SD5060 (9.5%),1000000.0,0.0,9.0,2.0,1,,5,0.24344602679569893,0.005952115383549738,
5,SD5060 (9.5%),1000000.0,0.0,9.0,3.0,1,,5,0.24344602679569893,0.005952115383549738,
5,SD5060 (9.5%),1000000.0,0.0,12.0,1.2,1,,11,0.24237290079377183,0.005315194319963187,
5,SD5060 (9.5%),1000000.0,0.0,12.0,1.6,1,,8,0.24190150546945377,0.005355249992797219,
5,SD5060 (9.5%),1000000.0,0.0,12.0,2.0,1,,8,0.24190150546945377,0.005355249992797219,
5,SD5060 (9.5%),1000000.0,0.0,12.0,3.0,1,,8,0.24190150546945377,0.005355249992797219,
5,SD5060 (9.5%),1000000.0,2.0,6.0,1.2,1,,6,0.4664813492777127,0.006079132769516226,
5,SD5060 (9.5%),1000000.0,2.0,6.0,1.6,1,,6,0.4664813492777127,0.006079132769516226,
5,SD5060 (9.5%),1000000.0,2.0,6.0,2.0,1,,6,0.4664813492777127,0.006079132769516226,
5,SD5060 (9.5%),1000000.0,2.0,6.0,3.0,1,,6,0.4664813492777127,0.006079132769516226,
5,SD5060 (9.5%),1000000.0,2.0,9.0,1.2,1,,41,0.47013528195762366,0.005119980803207266,
5,SD5060 (9.5%),1000000.0,2.0,9.0,1.6,1,,41,0.47013528195762366,0.005119980803207266,
5,SD5060 (9.5%),1000000.0,2.0,9.0,2.0,1,,41,0.47013528195762366,0.005119980803207266,
5,SD5060 (9.5%),1000000.0,2.0,9.0,3.0,1,,41,0.47013528195762366,0.005119980803207266,
5,SD5060 (9.5%),1000000.0,2.0,12.0,1.2,1,,6,0.4688812032795949,0.005404635126881254,
5,SD5060 (9.5%),1000000.0,2.0,12.0,1.6,1,,6,0.4688812032795949,0.005404635126881254,
5,SD5060 (9.5%),1000000.0,2.0,12.0,2.0,1,,6,0.4688812032795949,0.005404635126881254,
5,SD5060 (9.5%),1000000.0,2.0,12.0,3.0,1,,6,0.4688812032795949,0.005404635126881254,
5,SD5060 (9.5%),1000000.0,4.0,6.0,1.2,1,,37,0.6876090243243549,0.007454918820826498,
5,SD5060 (9.5%),1000000.0,4.0,6.0,1.6,1,,37,0.6876090243243549,0.007454918820826498,
5,SD5060 (9.5%),1000000.0,4.0,6.0,2.0,1,,37,0.6876090243243549,0.007454918820826498,
5,SD5060 (9.5%),1000000.0,4.0,6.0,3.0,1,,37,0.6876090243243549,0.007454918820826498,
5,SD5060 (9.5%),1000000.0,4.0,9.0,1.2,1,,9,0.69094294243825,0.006846334290213115,
5,SD5060 (9.5%),1000000.0,4.0,9.0,1.6,1,,9,0.69094294243825,0.006846334290213115,
5,SD5060 (9.5%),1000000.0,4.0,9.0,2.0,1,,9,0.69094294243825,0.006846334290213115,
5,SD5060 (9.5%),1000000.0,4.0,9.0,3.0,1,,9,0.69094294243825,0.006846334290213115,
5,SD5060 (9.5%),1000000.0,4.0,12.0,1.2,1,,21,0.6939176704523368,0.006335292381850486,
5,SD5060 (9.5%),1000000.0,4.0,12.0,1.6,1,,21,0.6939176704523368,0.006335292381850486,
5,SD5060 (9.5%),1000000.0,4.0,12.0,2.0,1,,21,0.6939176704523368,0.006335292381850486,
5,SD5060 (9.5%),1000000.0,4.0,12.0,3.0,1,,21,0.6939176704523368,0.006335292381850486,
5,SD5060 (9.5%),1000000.0,6.0,6.0,1.2,1,,4,0.9035150682922529,0.009883145183543784,
5,SD5060 (9.5%),1000000.0,6.0,6.0,1.6,1,,4,0.9035150682922529,0.009883145183543784,
5,SD5060 (9.5%),1000000.0,6.0,6.0,2.0,1,,4,0.9035150682922529,0.009883145183543784,
5,SD5060 (9.5%),1000000.0,6.0,6.0,3.0,1,,4,0.9035150682922529,0.009883145183543784,
5,SD5060 (9.5%),1000000.0,6.0,9.0,1.2,1,,7,0.9043260986936156,0.009771413568712922,
5,SD5060 (9.5%),1000000.0,6.0,9.0,1.6,1,,7,0.9043260986936156,0.009771413568712922,
5,SD5060 (9.5%),1000000.0,6.0,9.0,2.0,1,,7,0.9043260986936156,0.009771413568712922,
5,SD5060 (9.5%),1000000.0,6.0,9.0,3.0,1,,7,0.9043260986936156,0.009771413568712922,
5,SD5060 (9.5%),1000000.0,6.0,12.0,1.2,1,,9,0.9042106578094168,0.00981764949843863,
5,SD5060 (9.5%),1000000.0,6.0,12.0,1.6,1,,9,0.9042106578094168,0.00981764949843863,
5,SD5060 (9.5%),1000000.0,6.0,12.0,2.0,1,,9,0.9042106578094168,0.00981764949843863,
5,SD5060 (9.5%),1000000.0,6.0,12.0,3.0,1,,9,0.9042106578094168,0.00981764949843863,
5,SD5060 (9.5%),1000000.0,8.0,6.0,1.2,1,,22,1.1177453085350806,0.011919215843437074,
5,SD5060 (9.5%),1000000.0,8.0,6.0,1.6,1,,22,1.1177453085350806,0.011919215843437074,
5,SD5060 (9.5%),1000000.0,8.0,6.0,2.0,1,,22,1.1177453085350806,0.011919215843437074,
5,SD5060 (9.5%),1000000.0,8.0,6.0,3.0,1,,22,1.1177453085350806,0.011919215843437074,
5,SD5060 (9.5%),1000000.0,8.0,9.0,1.2,1,,7,1.1158917593324411,0.012277129262439547,
5,SD5060 (9.5%),1000000.0,8.0,9.0,1.6,1,,7,1.1158917593324411,0.012277129262439547,
5,SD5060 (9.5%),1000000.0,8.0,9.0,2.0,1,,7,1.1158917593324411,0.012277129262439547,
5,SD5060 (9.5%),1000000.0,8.0,9.0,3.0,1,,7,1.1158917593324411,0.012277129262439547,
5,SD5060 (9.5%),1000000.0,8.0,12.0,1.2,1,,39,1.120510003693421,0.011538659280358212,
5,SD5060 (9.5%),1000000.0,8.0,12.0,1.6,1,,7,1.1154114603044367,0.012390578163911007,
5,SD5060 (9.5%),1000000.0,8.0,12.0,2.0,1,,7,1.1154114603044367,0.012390578163911007,
5,SD5060 (9.5%),1000000.0,8.0,12.0,3.0,1,,7,1.1154114603044367,0.012390578163911007,
5,SD5060 (9.5%),1000000.0,10.0,6.0,1.2,1,,7,1.3083368865118568,0.016623670023816883,
5,SD5060 (9.5%),1000000.0,10.0,6.0,1.6,1,,7,1.3083368865118568,0.016623670023816883,
5,SD5060 (9.5%),1000000.0,10.0,6.0,2.0,1,,7,1.3083368865118568,0.016623670023816883,
5,SD5060 (9.5%),1000000.0,10.0,6.0,3.0,1,,7,1.3083368865118568,0.016623670023816883,
5,SD5060 (9.5%),1000000.0,10.0,9.0,1.2,1,,7,1.3068688096672285,0.016874131944695697,
5,SD5060 (9.5%),1000000.0,10.0,9.0,1.6,1,,7,1.3068688096672285,0.016874131944695697,
5,SD5060 (9.5%),1000000.0,10.0,9.0,2.0,1,,7,1.3068688096672285,0.016874131944695697,
5,SD5060 (9.5%),1000000.0,10.0,9.0,3.0,1,,7,1.3068688096672285,0.016874131944695697,
5,SD5060 (9.5%),1000000.0,10.0,12.0,1.2,1,,13,1.3058920636111995,0.017069516964159096,
5,SD5060 (9.5%),1000000.0,10.0,12.0,1.6,1,,8,1.3044839889054758,0.01723836357795797,
5,SD5060 (9.5%),1000000.0,10.0,12.0,2.0,1,,8,1.3044839889054758,0.01723836357795797,
5,SD5060 (9.5%),1000000.0,10.0,12.0,3.0,1,,8,1.3044839889054758,0.01723836357795797,
5,SD5060 (9.5%),1000000.0,12.0,6.0,1.2,1,,6,1.4805317682029326,0.02151242230590864,
5,SD5060 (9.5%),1000000.0,12.0,6.0,1.6,1,,6,1.4805317682029326,0.02151242230590864,
5,SD5060 (9.5%),1000000.0,12.0,6.0,2.0,1,,6,1.4805317682029326,0.02151242230590864,
5,SD5060 (9.5%),1000000.0,12.0,6.0,3.0,1,,6,1.4805317682029326,0.02151242230590864,
5,SD5060 (9.5%),1000000.0,12.0,9.0,1.2,1,,6,1.4682863064542901,0.022777938612291247,
5,SD5060 (9.5%),1000000.0,12.0,9.0,1.6,1,,6,1.4682863064542901,0.022777938612291247,
5,SD5060 (9.5%),1000000.0,12.0,9.0,2.0,1,,6,1.4682863064542901,0.022777938612291247,
5,SD5060 (9.5%),1000000.0,12.0,9.0,3.0,1,,6,1.4682863064542901,0.022777938612291247,
5,SD5060 (9.5%),1000000.0,12.0,12.0,1.2,1,,6,1.4533471346002347,0.024141721880931232,
5,SD5060 (9.5%),1000000.0,12.0,12.0,1.6,1,,6,1.4533471346002347,0.024141721880931232,
5,SD5060 (9.5%),1000000.0,12.0,12.0,2.0,1,,6,1.4533471346002347,0.024141721880931232,
5,SD5060 (9.5%),1000000.0,12.0,12.0,3.0,1,,6,1.4533471346002347,0.024141721880931232,
5,SD5060 (9.5%),3000000.0,0.0,6.0,1.2,1,,4,0.24523861489071103,0.005771940977958782,
5,SD5060 (9.5%),3000000.0,0.0,6.0,1.6,1,,4,0.24523861489071103,0.005771940977958782,
5,SD5060 (9.5%),3000000.0,0.0,6.0,2.0,1,,4,0.24523861489071103,0.005771940977958782,
5,SD5060 (9.5%),3000000.0,0.0,6.0,3.0,1,,4,0.24523861489071103,0.005771940977958782,
5,SD5060 (9.5%),3000000.0,0.0,9.0,1.2,1,,5,0.246604022432405,0.005108796704423099,
5,SD5060 (9.5%),3000000.0,0.0,9.0,1.6,1,,5,0.246604022432405,0.005108796704423099,
5,SD5060 (9.5%),3000000.0,0.0,9.0,2.0,1,,5,0.246604022432405,0.005108796704423099,
5,SD5060 (9.5%),3000000.0,0.0,9.0,3.0,1,,5,0.246604022432405,0.005108796704423099,
5,SD5060 (9.5%),3000000.0,0.0,12.0,1.2,1,,33,0.2472438388809517,0.004584295758038827,
5,SD5060 (9.5%),3000000.0,0.0,12.0,1.6,1,,33,0.2472438388809517,0.004584295758038827,
5,SD5060 (9.5%),3000000.0,0.0,12.0,2.0,1,,33,0.2472438388809517,0.004584295758038827,
5,SD5060 (9.5%),3000000.0,0.0,12.0,3.0,1,,33,0.2472438388809517,0.004584295758038827,
5,SD5060 (9.5%),3000000.0,2.0,6.0,1.2,1,,4,0.4709058129767412,0.006224268396691229,
5,SD5060 (9.5%),3000000.0,2.0,6.0,1.6,1,,4,0.4709058129767412,0.006224268396691229,
5,SD5060 (9.5%),3000000.0,2.0,6.0,2.0,1,,4,0.4709058129767412,0.006224268396691229,
5,SD5060 (9.5%),3000000.0,2.0,6.0,3.0,1,,4,0.4709058129767412,0.006224268396691229,
5,SD5060 (9.5%),3000000.0,2.0,9.0,1.2,1,,9,0.4722488664974971,0.005148269603892767,
5,SD5060 (9.5%),3000000.0,2.0,9.0,1.6,1,,9,0.4722488664974971,0.005148269603892767,
5,SD5060 (9.5%),3000000.0,2.0,9.0,2.0,1,,9,0.4722488664974971,0.005148269603892767,
5,SD5060 (9.5%),3000000.0,2.0,9.0,3.0,1,,9,0.4722488664974971,0.005148269603892767,
5,SD5060 (9.5%),3000000.0,2.0,12.0,1.2,1,,17,0.47028233135827296,0.004225882722296492,
5,SD5060 (9.5%),3000000.0,2.0,12.0,1.6,1,,17,0.47028233135827296,0.004225882722296492,
5,SD5060 (9.5%),3000000.0,2.0,12.0,2.0,1,,17,0.47028233135827296,0.004225882722296492,
5,SD5060 (9.5%),3000000.0,2.0,12.0,3.0,1,,17,0.47028233135827296,0.004225882722296492,
5,SD5060 (9.5%),3000000.0,4.0,6.0,1.2,1,,43,0.6938106905063008,0.00654927580328647,
5,SD5060 (9.5%),3000000.0,4.0,6.0,1.6,1,,43,0.6938106905063008,0.00654927580328647,
5,SD5060 (9.5%),3000000.0,4.0,6.0,2.0,1,,43,0.6938106905063008,0.00654927580328647,
5,SD5060 (9.5%),3000000.0,4.0,6.0,3.0,1,,43,0.6938106905063008,0.00654927580328647,
5,SD5060 (9.5%),3000000.0,4.0,9.0,1.2,1,,7,0.6933774580181283,0.005854949716714164,
5,SD5060 (9.5%),3000000.0,4.0,9.0,1.6,1,,7,0.6933774580181283,0.005854949716714164,
5,SD5060 (9.5%),3000000.0,4.0,9.0,2.0,1,,7,0.6933774580181283,0.005854949716714164,
5,SD5060 (9.5%),3000000.0,4.0,9.0,3.0,1,,7,0.6933774580181283,0.005854949716714164,
5,SD5060 (9.5%),3000000.0,4.0,12.0,1.2,1,,6,0.6943878184837232,0.005655459221451246,
5,SD5060 (9.5%),3000000.0,4.0,12.0,1.6,1,,6,0.6943878184837232,0.005655459221451246,
5,SD5060 (9.5%),3000000.0,4.0,12.0,2.0,1,,6,0.6943878184837232,0.005655459221451246,
5,SD5060 (9.5%),3000000.0,4.0,12.0,3.0,1,,6,0.6943878184837232,0.005655459221451246,
5,SD5060 (9.5%),3000000.0,6.0,6.0,1.2,1,,4,0.9140133637455317,0.00770307655147005,
5,SD5060 (9.5%),3000000.0,6.0,6.0,1.6,1,,4,0.9140133637455317,0.00770307655147005,
5,SD5060 (9.5%),3000000.0,6.0,6.0,2.0,1,,4,0.9140133637455317,0.00770307655147005,
5,SD5060 (9.5%),3000000.0,6.0,6.0,3.0,1,,4,0.9140133637455317,0.00770307655147005,
5,SD5060 (9.5%),3000000.0,6.0,9.0,1.2,1,,14,0.9144631100542686,0.0076305863911043685,
5,SD5060 (9.5%),3000000.0,6.0,9.0,1.6,1,,14,0.9144631100542686,0.0076305863911043685,
5,SD5060 (9.5%),3000000.0,6.0,9.0,2.0,1,,14,0.9144631100542686,0.0076305863911043685,
5,SD5060 (9.5%),3000000.0,6.0,9.0,3.0,1,,14,0.9144631100542686,0.0076305863911043685,
5,SD5060 (9.5%),3000000.0,6.0,12.0,1.2,1,,5,0.9149403295006274,0.007558289508515323,
5,SD5060 (9.5%),3000000.0,6.0,12.0,1.6,1,,5,0.9149403295006274,0.007558289508515323,
5,SD5060 (9.5%),3000000.0,6.0,12.0,2.0,1,,5,0.9149403295006274,0.007558289508515323,
5,SD5060 (9.5%),3000000.0,6.0,12.0,3.0,1,,5,0.9149403295006274,0.007558289508515323,
5,SD5060 (9.5%),3000000.0,8.0,6.0,1.2,1,,6,1.1289843991173394,0.010031594601208439,
5,SD5060 (9.5%),3000000.0,8.0,6.0,1.6,1,,6,1.1289843991173394,0.010031594601208439,
5,SD5060 (9.5%),3000000.0,8.0,6.0,2.0,1,,6,1.1289843991173394,0.010031594601208439,
5,SD5060 (9.5%),3000000.0,8.0,6.0,3.0,1,,6,1.1289843991173394,0.010031594601208439,
5,SD5060 (9.5%),3000000.0,8.0,9.0,1.2,1,,6,1.1311024237464387,0.009662167380003195,
5,SD5060 (9.5%),3000000.0,8.0,9.0,1.6,1,,6,1.1311024237464387,0.009662167380003195,
5,SD5060 (9.5%),3000000.0,8.0,9.0,2.0,1,,6,1.1311024237464387,0.009662167380003195,
5,SD5060 (9.5%),3000000.0,8.0,9.0,3.0,1,,6,1.1311024237464387,0.009662167380003195,
5,SD5060 (9.5%),3000000.0,8.0,12.0,1.2,1,,6,1.1316471268108592,0.009587882679767493,
5,SD5060 (9.5%),3000000.0,8.0,12.0,1.6,1,,6,1.1316471268108592,0.009587882679767493,
5,SD5060 (9.5%),3000000.0,8.0,12.0,2.0,1,,6,1.1316471268108592,0.009587882679767493,
5,SD5060 (9.5%),3000000.0,8.0,12.0,3.0,1,,6,1.1316471268108592,0.009587882679767493,
5,SD5060 (9.5%),3000000.0,10.0,6.0,1.2,1,,7,1.334901352183923,0.012984860577883141,
5,SD5060 (9.5%),3000000.0,10.0,6.0,1.6,1,,7,1.334901352183923,0.012984860577883141,
5,SD5060 (9.5%),3000000.0,10.0,6.0,2.0,1,,7,1.334901352183923,0.012984860577883141,
5,SD5060 (9.5%),3000000.0,10.0,6.0,3.0,1,,7,1.334901352183923,0.012984860577883141,
5,SD5060 (9.5%),3000000.0,10.0,9.0,1.2,1,,8,1.3349582976487424,0.013001083814306712,
5,SD5060 (9.5%),3000000.0,10.0,9.0,1.6,1,,8,1.3349582976487424,0.013001083814306712,
5,SD5060 (9.5%),3000000.0,10.0,9.0,2.0,1,,8,1.3349582976487424,0.013001083814306712,
5,SD5060 (9.5%),3000000.0,10.0,9.0,3.0,1,,8,1.3349582976487424,0.013001083814306712,
5,SD5060 (9.5%),3000000.0,10.0,12.0,1.2,1,,13,1.3369527552684233,0.012702423364462706,
5,SD5060 (9.5%),3000000.0,10.0,12.0,1.6,1,,13,1.3369527552684233,0.012702423364462706,
5,SD5060 (9.5%),3000000.0,10.0,12.0,2.0,1,,13,1.3369527552684233,0.012702423364462706,
5,SD5060 (9.5%),3000000.0,10.0,12.0,3.0,1,,13,1.3369527552684233,0.012702423364462706,
5,SD5060 (9.5%),3000000.0,12.0,6.0,1.2,1,,6,1.5290202818713292,0.01626865193051499,
5,SD5060 (9.5%),3000000.0,12.0,6.0,1.6,1,,6,1.5290202818713292,0.01626865193051499,
5,SD5060 (9.5%),3000000.0,12.0,6.0,2.0,1,,6,1.5290202818713292,0.01626865193051499,
5,SD5060 (9.5%),3000000.0,12.0,6.0,3.0,1,,6,1.5290202818713292,0.01626865193051499,
5,SD5060 (9.5%),3000000.0,12.0,9.0,1.2,1,,8,1.5284494491974254,0.01637595173163227,
5,SD5060 (9.5%),3000000.0,12.0,9.0,1.6,1,,8,1.5284494491974254,0.01637595173163227,
5,SD5060 (9.5%),3000000.0,12.0,9.0,2.0,1,,8,1.5284494491974254,0.01637595173163227,
5,SD5060 (9.5%),3000000.0,12.0,9.0,3.0,1,,8,1.5284494491974254,0.01637595173163227,
5,SD5060 (9.5%),3000000.0,12.0,12.0,1.2,1,,10,1.5286282517717842,0.016390500361284654,
5,SD5060 (9.5%),3000000.0,12.0,12.0,1.6,1,,10,1.5286282517717842,0.016390500361284654,
5,SD5060 (9.5%),3000000.0,12.0,12.0,2.0,1,,10,1.5286282517717842,0.016390500361284654,
5,SD5060 (9.5%),3000000.0,12.0,12.0,3.0,1,,10,1.5286282517717842,0.016390500361284654,
5,SD5060 (9.5%),6000000.0,0.0,6.0,1.2,1,,4,0.2445750538514965,0.005610551614817205,
5,SD5060 (9.5%),6000000.0,0.0,6.0,1.6,1,,4,0.2445750538514965,0.005610551614817205,
5,SD5060 (9.5%),6000000.0,0.0,6.0,2.0,1,,4,0.2445750538514965,0.005610551614817205,
5,SD5060 (9.5%),6000000.0,0.0,6.0,3.0,1,,4,0.2445750538514965,0.005610551614817205,
5,SD5060 (9.5%),6000000.0,0.0,9.0,1.2,1,,4,0.24615901487294292,0.00499149633598201,
5,SD5060 (9.5%),6000000.0,0.0,9.0,1.6,1,,4,0.24615901487294292,0.00499149633598201,
5,SD5060 (9.5%),6000000.0,0.0,9.0,2.0,1,,4,0.24615901487294292,0.00499149633598201,
5,SD5060 (9.5%),6000000.0,0.0,9.0,3.0,1,,4,0.24615901487294292,0.00499149633598201,
5,SD5060 (9.5%),6000000.0,0.0,12.0,1.2,1,,5,0.24703621355137598,0.004528776533594769,
5,SD5060 (9.5%),6000000.0,0.0,12.0,1.6,1,,5,0.24703621355137598,0.004528776533594769,
5,SD5060 (9.5%),6000000.0,0.0,12.0,2.0,1,,5,0.24703621355137598,0.004528776533594769,
5,SD5060 (9.5%),6000000.0,0.0,12.0,3.0,1,,5,0.24703621355137598,0.004528776533594769,
5,SD5060 (9.5%),6000000.0,2.0,6.0,1.2,1,,4,0.4718998966759264,0.006040905332016593,
5,SD5060 (9.5%),6000000.0,2.0,6.0,1.6,1,,4,0.4718998966759264,0.006040905332016593,
5,SD5060 (9.5%),6000000.0,2.0,6.0,2.0,1,,4,0.4718998966759264,0.006040905332016593,
5,SD5060 (9.5%),6000000.0,2.0,6.0,3.0,1,,4,0.4718998966759264,0.006040905332016593,
5,SD5060 (9.5%),6000000.0,2.0,9.0,1.2,1,,7,0.47305291011296313,0.0053348703117198,
5,SD5060 (9.5%),6000000.0,2.0,9.0,1.6,1,,7,0.47305291011296313,0.0053348703117198,
5,SD5060 (9.5%),6000000.0,2.0,9.0,2.0,1,,7,0.47305291011296313,0.0053348703117198,
5,SD5060 (9.5%),6000000.0,2.0,9.0,3.0,1,,7,0.47305291011296313,0.0053348703117198,
5,SD5060 (9.5%),6000000.0,2.0,12.0,1.2,1,,4,0.4737591088510906,0.004664512769846159,
5,SD5060 (9.5%),6000000.0,2.0,12.0,1.6,1,,4,0.4737591088510906,0.004664512769846159,
5,SD5060 (9.5%),6000000.0,2.0,12.0,2.0,1,,4,0.4737591088510906,0.004664512769846159,
5,SD5060 (9.5%),6000000.0,2.0,12.0,3.0,1,,4,0.4737591088510906,0.004664512769846159,
5,SD5060 (9.5%),6000000.0,4.0,6.0,1.2,1,,4,0.6981049144149456,0.006479317184226756,
5,SD5060 (9.5%),6000000.0,4.0,6.0,1.6,1,,4,0.6981049144149456,0.006479317184226756,
5,SD5060 (9.5%),6000000.0,4.0,6.0,2.0,1,,4,0.6981049144149456,0.006479317184226756,
5,SD5060 (9.5%),6000000.0,4.0,6.0,3.0,1,,4,0.6981049144149456,0.006479317184226756,
5,SD5060 (9.5%),6000000.0,4.0,9.0,1.2,1,,5,0.6975445143811106,0.005696160542956285,
5,SD5060 (9.5%),6000000.0,4.0,9.0,1.6,1,,5,0.6975445143811106,0.005696160542956285,
5,SD5060 (9.5%),6000000.0,4.0,9.0,2.0,1,,5,0.6975445143811106,0.005696160542956285,
5,SD5060 (9.5%),6000000.0,4.0,9.0,3.0,1,,5,0.6975445143811106,0.005696160542956285,
5,SD5060 (9.5%),6000000.0,4.0,12.0,1.2,1,,4,0.6960853711961741,0.005150348726826701,
5,SD5060 (9.5%),6000000.0,4.0,12.0,1.6,1,,4,0.6960853711961741,0.005150348726826701,
5,SD5060 (9.5%),6000000.0,4.0,12.0,2.0,1,,4,0.6960853711961741,0.005150348726826701,
5,SD5060 (9.5%),6000000.0,4.0,12.0,3.0,1,,4,0.6960853711961741,0.005150348726826701,
5,SD5060 (9.5%),6000000.0,6.0,6.0,1.2,1,,56,0.9181659192719951,0.006873114158231447,
5,SD5060 (9.5%),6000000.0,6.0,6.0,1.6,1,,56,0.9181659192719951,0.006873114158231447,
5,SD5060 (9.5%),6000000.0,6.0,6.0,2.0,1,,56,0.9181659192719951,0.006873114158231447,
5,SD5060 (9.5%),6000000.0,6.0,6.0,3.0,1,,56,0.9181659192719951,0.006873114158231447,
5,SD5060 (9.5%),6000000.0,6.0,9.0,1.2,1,,4,0.919215304730643,0.006661732485224038,
5,SD5060 (9.5%),6000000.0,6.0,9.0,1.6,1,,4,0.919215304730643,0.006661732485224038,
5,SD5060 (9.5%),6000000.0,6.0,9.0,2.0,1,,4,0.919215304730643,0.006661732485224038,
5,SD5060 (9.5%),6000000.0,6.0,9.0,3.0,1,,4,0.919215304730643,0.006661732485224038,
5,SD5060 (9.5%),6000000.0,6.0,12.0,1.2,1,,4,0.9197338522806356,0.006562013910684971,
5,SD5060 (9.5%),6000000.0,6.0,12.0,1.6,1,,4,0.9197338522806356,0.006562013910684971,
5,SD5060 (9.5%),6000000.0,6.0,12.0,2.0,1,,4,0.9197338522806356,0.006562013910684971,
5,SD5060 (9.5%),6000000.0,6.0,12.0,3.0,1,,4,0.9197338522806356,0.006562013910684971,
5,SD5060 (9.5%),6000000.0,8.0,6.0,1.2,1,,4,1.1356349144695008,0.008947716413543475,
5,SD5060 (9.5%),6000000.0,8.0,6.0,1.6,1,,4,1.1356349144695008,0.008947716413543475,
5,SD5060 (9.5%),6000000.0,8.0,6.0,2.0,1,,4,1.1356349144695008,0.008947716413543475,
5,SD5060 (9.5%),6000000.0,8.0,6.0,3.0,1,,4,1.1356349144695008,0.008947716413543475,
5,SD5060 (9.5%),6000000.0,8.0,9.0,1.2,0,no_convergence,100,,,
5,SD5060 (9.5%),6000000.0,8.0,9.0,1.6,0,no_convergence,100,,,
5,SD5060 (9.5%),6000000.0,8.0,9.0,2.0,0,no_convergence,100,,,
5,SD5060 (9.5%),6000000.0,8.0,9.0,3.0,0,no_convergence,100,,,
5,SD5060 (9.5%),6000000.0,8.0,12.0,1.2,1,,4,1.1380083185056455,0.008509917727933,
5,SD5060 (9.5%),6000000.0,8.0,12.0,1.6,1,,4,1.1380083185056455,0.008509917727933,
5,SD5060 (9.5%),6000000.0,8.0,12.0,2.0,1,,4,1.1380083185056455,0.008509917727933,
5,SD5060 (9.5%),6000000.0,8.0,12.0,3.0,1,,4,1.1380083185056455,0.008509917727933,
5,SD5060 (9.5%),6000000.0,10.0,6.0,1.2,1,,5,1.3466428051439114,0.011335739393330038,
5,SD5060 (9.5%),6000000.0,10.0,6.0,1.6,1,,5,1.3466428051439114,0.011335739393330038,
5,SD5060 (9.5%),6000000.0,10.0,6.0,2.0,1,,5,1.3466428051439114,0.011335739393330038,
5,SD5060 (9.5%),6000000.0,10.0,6.0,3.0,1,,5,1.3466428051439114,0.011335739393330038,
5,SD5060 (9.5%),6000000.0,10.0,9.0,1.2,1,,7,1.3470599681705153,0.011281360684749726,
5,SD5060 (9.5%),6000000.0,10.0,9.0,1.6,1,,7,1.3470599681705153,0.011281360684749726,
5,SD5060 (9.5%),6000000.0,10.0,9.0,2.0,1,,7,1.3470599681705153,0.011281360684749726,
5,SD5060 (9.5%),6000000.0,10.0,9.0,3.0,1,,7,1.3470599681705153,0.011281360684749726,
5,SD5060 (9.5%),6000000.0,10.0,12.0,1.2,1,,14,1.3494776183616555,0.010875810034259404,
5,SD5060 (9.5%),6000000.0,10.0,12.0,1.6,1,,14,1.3494776183616555,0.010875810034259404,
5,SD5060 (9.5%),6000000.0,10.0,12.0,2.0,1,,6,1.346567636425163,0.011378833064629326,
5,SD5060 (9.5%),6000000.0,10.0,12.0,3.0,1,,6,1.346567636425163,0.011378833064629326,
5,SD5060 (9.5%),6000000.0,12.0,6.0,1.2,1,,6,1.547858835326239,0.014087820476863551,
5,SD5060 (9.5%),6000000.0,12.0,6.0,1.6,1,,6,1.547858835326239,0.014087820476863551,
5,SD5060 (9.5%),6000000.0,12.0,6.0,2.0,1,,6,1.547858835326239,0.014087820476863551,
5,SD5060 (9.5%),6000000.0,12.0,6.0,3.0,1,,6,1.547858835326239,0.014087820476863551,
5,SD5060 (9.5%),6000000.0,12.0,9.0,1.2,1,,10,1.5486048354446758,0.013998186852398405,
5,SD5060 (9.5%),6000000.0,12.0,9.0,1.6,1,,10,1.5486048354446758,0.013998186852398405,
5,SD5060 (9.5%),6000000.0,12.0,9.0,2.0,1,,10,1.5486048354446758,0.013998186852398405,
5,SD5060 (9.5%),6000000.0,12.0,9.0,3.0,1,,10,1.5486048354446758,0.013998186852398405,
5,SD5060 (9.5%),6000000.0,12.0,12.0,1.2,1,,6,1.546600764819168,0.014298727299444937,
5,SD5060 (9.5%),6000000.0,12.0,12.0,1.6,1,,6,1.546600764819168,0.014298727299444937,
5,SD5060 (9.5%),6000000.0,12.0,12.0,2.0,1,,6,1.546600764819168,0.014298727299444937,
5,SD5060 (9.5%),6000000.0,12.0,12.0,3.0,1,,6,1.546600764819168,0.014298727299444937,
5,SD5060 (9.5%),9000000.0,0.0,6.0,1.2,0,transition_front_oscillation,100,,,
5,SD5060 (9.5%),9000000.0,0.0,6.0,1.6,0,transition_front_oscillation,100,,,
5,SD5060 (9.5%),9000000.0,0.0,6.0,2.0,0,transition_front_oscillation,100,,,
5,SD5060 (9.5%),9000000.0,0.0,6.0,3.0,0,transition_front_oscillation,100,,,
5,SD5060 (9.5%),9000000.0,0.0,9.0,1.2,1,,4,0.24577370523210643,0.004932532680291046,
5,SD5060 (9.5%),9000000.0,0.0,9.0,1.6,1,,4,0.24577370523210643,0.004932532680291046,
